UA,269,BOS,IAH,08:22:00,12:38:00
DL,304,SLC,SGU,09:41:00,10:56:00
DL,305,DTW,JFK,06:18:00,08:10:00
US,171,DCA,RDU,21:31:00,22:38:00
US,172,ORD,BWI,16:49:00,19:01:00
AA,187,MDT,CLT,11:58:00,13:35:00
US,173,HTS,CLT,21:37:00,22:45:00
UA,270,IAH,SAT,10:19:00,11:21:00
US,174,MHK,ORD,19:47:00,21:41:00
DL,306,CVG,TPA,21:08:00,23:43:00
US,175,GPT,CLT,19:19:00,21:23:00
WN,277,TUL,LAS,11:16:00,14:24:00
US,176,PHL,PHX,06:44:00,12:27:00
DL,307,LIT,ATL,08:56:00,10:42:00
WN,278,PHX,RNO,06:09:00,08:20:00
B6,37,BOS,PIT,14:23:00,16:14:00
DL,308,LGA,MSY,06:51:00,10:19:00
UA,271,SFO,DFW,07:42:00,11:51:00
DL,309,OMA,MCO,17:02:00,20:35:00
WN,279,TPA,AUS,07:04:00,09:52:00
UA,272,PIA,DEN,06:02:00,08:43:00
AA,188,PHL,PBI,19:28:00,22:22:00
UA,273,IAD,TYS,21:08:00,22:49:00
B6,38,LGB,JFK,13:19:00,19:45:00
US,177,LGA,BOS,10:11:00,11:11:00
DL,310,LAS,MSP,21:16:00,01:00:00
AA,189,PHX,PDX,22:14:00,01:09:00
AA,190,DFW,CRW,14:34:00,17:17:00
UA,274,IAD,TUL,11:15:00,14:14:00
WN,280,LAS,PVD,17:36:00,23:54:00
G4,74,MRY,LAS,09:14:00,10:44:00
AA,191,FWA,DFW,17:14:00,20:05:00
ZK,8,DEN,RIW,20:25:00,21:44:00
UA,275,CHS,ORD,06:19:00,08:51:00
AA,192,MIA,EWR,15:43:00,18:48:00
US,178,SFO,JFK,09:59:00,16:46:00
DL,311,CHS,LGA,22:38:00,00:56:00
UA,276,IAD,GSO,22:54:00,00:03:00
DL,312,SFO,CVG,07:39:00,13:09:00
AS,54,MFR,PDX,14:34:00,15:41:00
WN,281,IND,MCI,21:08:00,22:50:00
UA,277,EWR,PWM,17:41:00,18:58:00
UA,278,AUS,IAH,17:40:00,18:33:00
DL,313,AVL,DTW,18:24:00,20:12:00
WN,282,MDW,AUS,17:13:00,20:01:00
AA,193,SYR,DCA,10:18:00,11:37:00
G4,75,SFB,MLI,14:45:00,17:43:00
UA,279,SFO,HNL,19:36:00,01:58:00
UA,280,IAH,TUS,20:05:00,22:53:00
AA,194,FAT,DFW,21:58:00,01:47:00
F9,36,DEN,MDT,12:20:00,16:25:00
US,179,CLE,JFK,20:58:00,22:36:00
WN,283,CHS,MDW,14:34:00,17:07:00
AA,195,CLT,BOS,08:17:00,10:44:00
AS,55,TUS,SEA,21:58:00,01:24:00
UA,281,PSP,SFO,22:45:00,00:27:00
AA,196,CLT,HSV,22:07:00,23:33:00
UA,282,XNA,DEN,11:01:00,13:16:00
AS,56,SAN,BOS,08:55:00,15:41:00
UA,283,ORD,FOE,19:03:00,20:47:00
AA,197,BUF,CLT,19:18:00,21:20:00
AA,198,DCA,LIT,16:58:00,19:52:00
DL,314,BWI,CVG,07:49:00,09:27:00
UA,284,LAS,PSP,22:32:00,23:31:00
US,180,DFW,TYR,10:41:00,11:27:00
UA,285,DEN,SGF,22:31:00,00:44:00
DL,315,ICT,MSP,20:07:00,22:06:00
AA,199,GRB,ORD,06:39:00,07:37:00
DL,316,ROC,DTW,14:53:00,16:13:00
UA,286,LMT,PDX,17:49:00,18:58:00
UA,287,MFR,DEN,19:39:00,22:29:00
UA,288,IAD,BTV,15:51:00,17:34:00
G4,76,SFB,SGF,15:35:00,18:22:00
G4,77,AVL,PGD,09:33:00,11:39:00
UA,289,DCA,IAH,07:31:00,11:01:00
UA,290,HRL,IAH,15:05:00,16:22:00
US,181,DTW,DCA,13:05:00,14:41:00
DL,317,MKE,MSP,15:24:00,16:44:00
NK,27,DTW,LAS,17:21:00,21:59:00
DL,318,SFO,CVG,10:20:00,15:56:00
DL,319,MIA,LAX,06:41:00,12:47:00
US,182,TUS,DFW,08:47:00,11:32:00
NK,28,FLL,DFW,12:28:00,15:46:00
AS,57,SAT,SEA,14:30:00,19:21:00
AA,200,SAT,CLT,06:38:00,09:52:00
AS,58,PSP,SFO,17:17:00,18:57:00
AS,59,PUW,SEA,22:35:00,23:47:00
US,183,PHX,RNO,08:58:00,11:05:00
AA,201,ORD,MEM,08:32:00,10:21:00
UA,291,IAD,MSP,16:33:00,19:30:00
DL,320,DTW,ATL,20:14:00,22:22:00
WN,284,BWI,CLE,21:50:00,23:12:00
AA,202,SAN,PHX,09:22:00,10:44:00
US,184,SNA,ORD,14:38:00,19:17:00
UA,292,CRP,IAH,17:00:00,18:04:00
WN,285,PIT,TPA,13:40:00,16:32:00
UA,293,EWR,CLT,11:43:00,13:41:00
UA,294,IAH,GPT,07:28:00,09:01:00
UA,295,XNA,IAH,22:34:00,00:16:00
US,185,PHL,DTW,06:53:00,08:38:00
UA,296,BOS,IAH,22:38:00,02:54:00
WN,286,ALB,BWI,10:41:00,11:57:00
US,186,CLT,ILM,14:36:00,15:37:00
WN,287,ICT,MDW,11:06:00,13:15:00
UA,297,CLE,DFW,08:40:00,11:39:00
DL,321,LGA,EYW,19:47:00,23:15:00
DL,322,ILM,ATL,16:02:00,17:35:00
F9,37,GSO,DEN,21:18:00,01:13:00
AA,203,PHX,MRY,22:22:00,00:31:00
UA,298,HNL,SFO,22:48:00,05:01:00
NK,29,DTW,MYR,18:09:00,20:23:00
G4,78,MOT,LAS,20:33:00,23:40:00
WN,288,MSP,MCO,10:29:00,14:11:00
WN,289,MDW,SEA,21:44:00,02:22:00
DL,323,SLC,CVG,06:14:00,10:18:00
DL,324,LGA,DSM,19:23:00,22:22:00
US,187,CLT,DSM,06:32:00,09:18:00
DL,325,DTW,MHT,11:02:00,13:11:00
DL,326,DTW,BWI,15:36:00,17:15:00
DL,327,OMA,DCA,17:05:00,20:02:00
AA,204,ABI,DFW,14:15:00,15:10:00
UA,299,DEN,PSC,06:22:00,09:10:00
UA,300,DEN,MLI,14:33:00,17:09:00
AA,205,CLT,PHL,12:03:00,13:49:00
WN,290,AUS,TPA,20:38:00,23:23:00
UA,301,TUL,IAH,20:29:00,22:09:00
UA,302,PIA,DEN,08:27:00,11:11:00
UA,303,MKG,ORD,13:15:00,14:04:00
G4,79,LAS,MSO,22:48:00,01:23:00
DL,328,CID,ATL,15:16:00,17:44:00
US,188,TUL,DFW,17:36:00,18:46:00
DL,329,MBS,ATL,11:23:00,13:48:00
NK,30,FLL,PBG,09:08:00,12:57:00
AS,60,STS,SEA,08:28:00,10:37:00
G4,80,LAS,EUG,19:10:00,21:39:00
WN,291,ATL,LAX,06:56:00,12:21:00
B6,39,EWR,RSW,17:43:00,20:54:00
US,189,CLT,SLC,19:30:00,00:10:00
WN,292,TUL,LAS,20:52:00,23:58:00
DL,330,CAK,DTW,09:00:00,09:52:00
AS,61,ATL,SLC,22:19:00,02:40:00
US,190,DFW,SLC,12:17:00,15:12:00
NK,31,DTW,ACY,11:31:00,13:22:00
DL,331,MSP,MSN,06:21:00,07:29:00
AA,206,ORD,DAY,20:13:00,21:22:00
DL,332,ABQ,MSP,12:39:00,15:31:00
F9,38,DEN,SAN,17:04:00,19:50:00
AA,207,XNA,DFW,14:25:00,15:42:00
WN,293,SMF,DEN,19:02:00,22:00:00
UA,304,DEN,FAR,22:33:00,00:49:00
UA,305,LAX,COS,19:02:00,21:51:00
US,191,TPA,CLT,06:57:00,08:49:00
WN,294,SDF,LAS,11:44:00,16:04:00
DL,333,SAT,ATL,06:52:00,09:45:00
UA,306,SAN,EWR,19:32:00,02:00:00
B6,40,BOS,EWR,09:07:00,10:10:00
UA,307,BUF,CLE,19:20:00,20:21:00
VX,24,ATL,SRQ,08:59:00,10:43:00
UA,308,COD,DEN,18:22:00,19:55:00
DL,334,MSY,CVG,08:37:00,11:03:00
DL,335,MSP,RIC,18:28:00,21:16:00
WN,295,OAK,MCI,13:27:00,17:35:00
US,192,RAP,DFW,17:46:00,20:33:00
UA,309,GSP,IAH,21:18:00,00:08:00
WN,296,BWI,RSW,08:51:00,11:40:00
AA,208,DFW,BTR,14:18:00,15:52:00
AA,209,CHS,DFW,21:14:00,00:04:00
AA,210,SEA,DFW,12:58:00,17:24:00
F9,39,TTN,CVG,19:41:00,21:36:00
UA,310,CHO,IAD,18:05:00,18:48:00
B6,41,RSW,HPN,20:19:00,23:29:00
G4,81,GSP,SFB,10:15:00,11:54:00
F9,40,IND,TTN,15:51:00,18:04:00
DL,336,CVG,LAX,15:41:00,20:50:00
AS,62,SEA,BOS,06:49:00,13:30:00
WN,297,HOU,CRP,11:43:00,12:43:00
B6,42,PBI,BOS,15:06:00,18:27:00
UA,311,EWR,SAV,14:26:00,16:50:00
WN,298,MAF,HOU,20:56:00,22:39:00
UA,312,MSP,IAH,22:53:00,01:53:00
UA,313,ORD,LGA,22:32:00,01:01:00
UA,314,SMF,IAD,17:12:00,23:24:00
B6,43,BOS,SAV,12:19:00,15:14:00
AA,211,DCA,CHS,19:47:00,21:32:00
WN,299,RSW,BWI,09:43:00,12:31:00
G4,82,PGD,TOL,10:09:00,13:10:00
US,193,ALB,DCA,20:27:00,21:49:00
AA,212,MSY,PHL,16:20:00,19:30:00
US,194,PHL,IND,22:13:00,00:21:00
AS,63,SEA,MCO,07:44:00,14:32:00
UA,315,EWR,SAT,07:55:00,12:20:00
B6,44,JFK,CHS,13:18:00,15:34:00
WN,300,ABQ,OAK,22:52:00,01:35:00
US,195,MLB,CLT,17:47:00,19:38:00
WN,301,MDW,IAD,20:15:00,22:18:00
AA,213,BRO,DFW,18:48:00,20:37:00
UA,316,DLH,ORD,06:21:00,07:58:00
UA,317,PHX,IAD,13:03:00,18:23:00
B6,45,MCO,SWF,22:39:00,01:37:00
AA,214,CLE,MIA,08:25:00,11:30:00
UA,318,LAX,YUM,20:34:00,21:42:00
NK,32,IAH,LAX,18:30:00,22:21:00
UA,319,JAN,IAH,21:23:00,22:49:00
DL,337,MOB,ATL,17:17:00,18:37:00
WN,302,MCO,FNT,19:32:00,22:30:00
WN,303,BHM,MDW,22:51:00,00:58:00
UA,320,DEN,COD,09:56:00,11:32:00
WN,304,ELP,HOU,21:59:00,00:19:00
F9,41,MCO,BMI,16:36:00,19:18:00
AA,215,OMA,ORD,14:07:00,15:45:00
WN,305,TPA,MSY,06:56:00,08:48:00
UA,321,EWR,BUF,07:20:00,08:38:00
NK,33,TPA,ACY,15:44:00,18:42:00
AS,64,PDX,FAT,22:51:00,01:06:00
DL,338,IAD,MSP,14:14:00,16:57:00
WN,306,MDW,TUS,21:53:00,01:52:00
US,196,PBI,PHL,09:04:00,11:56:00
DL,339,SLC,ANC,22:57:00,04:41:00
WN,307,MEM,MCO,12:36:00,14:59:00
UA,322,BUR,SFO,08:54:00,10:17:00
US,197,PHX,SAN,14:47:00,16:08:00
UA,323,ORD,XNA,13:06:00,15:04:00
UA,324,PVD,EWR,17:44:00,18:39:00
AA,216,CLT,BHM,20:29:00,21:57:00
UA,325,RNO,DEN,22:25:00,01:05:00
NK,34,ORD,ACY,11:18:00,13:46:00
NK,35,IAG,FLL,15:16:00,18:43:00
UA,326,RIC,EWR,06:03:00,07:20:00
AS,65,ATL,SEA,22:15:00,04:00:00
UA,327,ORD,PAH,07:01:00,08:28:00
WN,308,BNA,MCO,17:35:00,19:45:00
DL,340,GEG,LAX,22:48:00,01:39:00
WN,309,ALB,TPA,08:02:00,11:19:00
UA,328,DEN,SAT,14:09:00,16:52:00
DL,341,BWI,DTW,20:38:00,22:14:00
UA,329,ORD,PHL,07:47:00,10:09:00
AA,217,DFW,LFT,13:46:00,15:13:00
WN,310,SDF,DEN,13:22:00,16:23:00
UA,330,HSV,ORD,11:19:00,13:10:00
AA,218,PHL,CAK,14:45:00,16:08:00
DL,342,SLC,CPR,11:35:00,12:59:00
F9,42,MCO,TTN,13:09:00,16:04:00
UA,331,IAD,FAY,22:36:00,23:54:00
AA,219,TLH,DFW,08:22:00,11:02:00
UA,332,LAX,YUM,12:13:00,13:21:00
DL,343,ATW,ATL,12:59:00,15:32:00
AS,66,TUS,SEA,13:58:00,17:23:00
AA,220,GJT,DFW,17:55:00,20:32:00
UA,333,ALB,IAD,11:45:00,13:10:00
DL,344,ROC,ATL,11:49:00,14:25:00
B6,46,BOS,RSW,07:39:00,11:07:00
WN,311,SAT,LAS,15:10:00,18:16:00
UA,334,LAN,ORD,09:10:00,10:09:00
WN,312,ATL,BDL,07:12:00,10:00:00
DL,345,SLC,BTM,10:47:00,12:14:00
UA,335,SHV,DEN,17:39:00,20:18:00
WN,313,GRR,MCO,17:03:00,19:58:00
US,198,DFW,MLI,22:10:00,00:38:00
DL,346,PBI,DTW,18:26:00,21:37:00
DL,347,DTW,CRW,13:16:00,14:31:00
WN,314,JAX,HOU,11:21:00,14:09:00
WN,315,DAL,MSY,09:56:00,11:38:00
DL,348,MSP,FCA,17:34:00,20:36:00
WN,316,MEM,BWI,07:21:00,10:01:00
DL,349,CLE,DTW,13:56:00,14:41:00
UA,336,MCO,FLL,17:39:00,18:37:00
UA,337,IAH,LCH,12:12:00,13:03:00
VX,25,ATL,CVG,07:41:00,09:15:00
DL,350,MSP,LSE,13:47:00,14:36:00
VX,26,JFK,ATL,19:08:00,21:39:00
US,199,PHL,BGR,08:43:00,10:28:00
UA,338,EWR,SAT,12:09:00,16:35:00
US,200,ABQ,DFW,22:34:00,00:39:00
AS,67,MCI,SEA,17:15:00,21:25:00
UA,339,GRR,CLE,10:15:00,11:19:00
US,201,JFK,CMH,15:27:00,17:16:00
WN,317,SMF,SAN,12:33:00,14:25:00
B6,47,BOS,MCO,19:51:00,23:04:00
US,202,ORD,EWR,15:54:00,18:26:00
UA,340,IAH,LRD,12:52:00,14:10:00
AA,221,ORD,SAN,15:52:00,20:32:00
UA,341,MDT,IAD,14:16:00,15:02:00
F9,43,ATL,TTN,21:11:00,23:35:00
DL,351,OMA,DTW,11:43:00,14:03:00
WN,318,ORF,MDW,22:22:00,00:47:00
UA,342,AUS,IAD,13:56:00,17:41:00
AA,222,DFW,SAV,08:05:00,10:53:00
AA,223,BNA,CLT,13:20:00,14:45:00
UA,343,EWR,CLE,17:35:00,19:10:00
US,203,OMA,DFW,22:18:00,00:27:00
DL,352,ATL,BMI,14:12:00,16:12:00
AA,224,CLT,DFW,15:33:00,18:18:00
DL,353,ATL,SBN,11:36:00,13:38:00
DL,354,OMA,MCO,19:38:00,23:10:00
G4,83,PGD,SGF,07:42:00,10:32:00
DL,355,DTW,CMH,13:41:00,14:36:00
ZK,9,WRL,CYS,08:08:00,09:18:00
UA,344,ATW,ORD,17:22:00,18:17:00
AS,68,SEA,MSP,07:25:00,11:15:00
DL,356,CVG,JAX,08:41:00,10:55:00
G4,84,CID,PGD,20:01:00,23:22:00
WN,319,TUL,LAS,15:19:00,18:31:00
B6,48,FLL,LGA,20:59:00,00:03:00
US,204,CLT,GNV,12:12:00,13:45:00
AS,69,ATL,CHS,08:51:00,10:03:00
WN,320,PBI,BWI,13:03:00,15:57:00
AA,225,PHX,SNA,16:22:00,17:48:00
WN,321,CMH,RNO,20:44:00,02:02:00
DL,357,SLC,MFR,06:25:00,08:33:00
F9,44,MDT,DEN,07:17:00,11:27:00
UA,345,BTV,IAD,15:43:00,17:27:00
B6,49,ORH,MCO,15:46:00,18:52:00
UA,346,SEA,IAD,17:23:00,23:35:00
AA,226,CLT,SAN,20:37:00,02:11:00
UA,347,IAD,JAX,21:24:00,23:41:00
DL,358,SLC,OMA,07:22:00,10:09:00
AA,227,BOS,LGA,19:24:00,20:24:00
WN,322,HOU,SAT,17:13:00,18:15:00
DL,359,PIT,LGA,08:31:00,09:57:00
B6,50,HOU,BOS,11:42:00,16:06:00
US,205,DFW,LRD,20:17:00,21:51:00
ZK,10,PIR,DEN,10:09:00,11:44:00
DL,360,SLC,ANC,21:46:00,03:38:00
UA,348,IAH,TUS,18:00:00,20:43:00
UA,349,IAD,CLE,16:52:00,18:10:00
US,206,SAT,DFW,21:52:00,23:02:00
NK,36,DTW,LGA,15:42:00,17:33:00
WN,323,MDW,LIT,17:35:00,19:37:00
UA,350,CHS,ORD,08:46:00,11:21:00
US,207,PHX,ANC,09:48:00,16:39:00
UA,351,SAT,IAH,16:32:00,17:33:00
AA,228,PBI,PHL,09:43:00,12:35:00
AA,229,CLT,IAH,20:01:00,22:48:00
AS,70,SAN,ATL,13:22:00,18:21:00
US,208,ISP,DCA,20:51:00,22:02:00
DL,361,DTW,MCO,06:11:00,08:58:00
WN,324,LAS,CMH,14:48:00,19:45:00
AS,71,LAX,SFO,08:21:00,09:48:00
UA,352,TPA,JAX,21:26:00,22:26:00
DL,362,SJC,ATL,21:45:00,03:25:00
WN,325,BUF,MDW,08:01:00,09:51:00
US,209,DFW,COS,09:33:00,11:43:00
AA,230,ALB,DCA,15:03:00,16:24:00
G4,85,SFB,BTV,11:17:00,14:40:00
G4,86,FLL,AVL,14:33:00,16:55:00
AA,231,ORD,PSP,22:45:00,03:26:00
WN,326,SAN,BWI,20:08:00,02:06:00
UA,353,IAD,BDL,18:28:00,19:52:00
G4,87,AVL,PGD,07:13:00,09:20:00
US,210,DFW,SMF,06:46:00,10:53:00
DL,363,DTW,SFO,11:13:00,16:39:00
DL,364,DTW,MDT,07:57:00,09:29:00
DL,365,MSP,MOT,09:51:00,11:34:00
DL,366,MSN,DCA,21:03:00,23:31:00
US,211,ORD,ELP,18:37:00,22:04:00
UA,354,ORD,ROA,18:13:00,20:13:00
UA,355,SFO,IAH,21:44:00,02:09:00
UA,356,RSW,MCO,12:21:00,13:12:00
US,212,JFK,BNA,20:48:00,23:25:00
DL,367,SLC,FAT,12:33:00,14:26:00
US,213,LGA,CMH,09:21:00,11:12:00
US,214,SMF,DFW,08:22:00,12:26:00
UA,357,IAD,LAX,13:41:00,19:46:00
WN,327,BWI,MHT,22:39:00,00:11:00
AA,232,DCA,BTV,22:35:00,00:16:00
ZK,11,BFF,DEN,20:31:00,21:25:00
G4,88,LAS,XNA,16:13:00,19:34:00
DL,368,EWR,MSP,08:18:00,11:13:00
UA,358,EWR,LAX,16:57:00,23:31:00
DL,369,ANC,SEA,06:54:00,10:57:00
G4,89,BLI,PSP,06:52:00,10:03:00
DL,370,DTW,HPN,17:38:00,19:29:00
NK,37,TPA,FLL,13:54:00,14:56:00
UA,359,IAH,BRO,08:16:00,09:36:00
DL,371,ATL,JAN,09:40:00,11:07:00
US,215,PHL,MHT,17:25:00,18:42:00
WN,328,ELP,DAL,14:06:00,16:11:00
DL,372,SBN,DTW,14:40:00,15:35:00
US,216,DCA,MEM,06:22:00,08:56:00
UA,360,TPA,TLH,22:44:00,23:48:00
AA,233,DCA,PIT,18:01:00,19:05:00
DL,373,ATL,MOB,08:30:00,09:50:00
G4,90,LAS,BIS,14:53:00,17:59:00
UA,361,MEM,EWR,14:30:00,17:21:00
WN,329,TPA,CAK,17:55:00,20:53:00
US,217,PHL,BWI,10:02:00,10:46:00
G4,91,LAS,SGF,17:51:00,21:14:00
F9,45,DEN,SAN,14:08:00,16:57:00
DL,374,MCI,LGA,11:59:00,15:10:00
UA,362,IAH,AUS,06:51:00,07:43:00
WN,330,AUS,LBB,15:10:00,16:37:00
WN,331,GSP,MDW,12:03:00,14:05:00
WN,332,PWM,BWI,16:10:00,17:56:00
B6,51,ORH,FLL,14:03:00,17:28:00
US,218,CAE,PHL,18:14:00,20:07:00
US,219,DFW,TYR,09:39:00,10:26:00
AS,72,PBG,BOS,14:37:00,15:41:00
UA,363,BIS,DEN,15:56:00,17:50:00
DL,375,EKO,SLC,06:50:00,07:53:00
UA,364,AUS,LAX,14:45:00,18:12:00
UA,365,ATW,ORD,06:03:00,06:59:00
DL,376,LGA,DAY,09:22:00,11:25:00
WN,333,BWI,PBI,15:19:00,18:10:00
AA,234,TPA,PHX,08:14:00,13:14:00
AA,235,FLL,PHL,09:30:00,12:23:00
AS,73,BOS,SAN,22:33:00,05:28:00
UA,366,COS,LAX,15:24:00,18:07:00
F9,46,MCO,MDT,20:58:00,23:50:00
US,220,LGA,CMH,12:32:00,14:20:00
WN,334,LAS,FNT,22:39:00,03:26:00
WN,335,ATL,SFO,21:57:00,03:35:00
G4,92,MOT,LAS,11:08:00,14:14:00
UA,367,EWR,MIA,08:49:00,11:55:00
WN,336,LAS,BWI,12:21:00,17:51:00
UA,368,IAD,PIT,21:16:00,22:16:00
UA,369,LIT,IAH,12:08:00,13:41:00
DL,377,CID,MSP,22:00:00,23:05:00
F9,47,BMI,DEN,09:07:00,11:58:00
DL,378,BHM,MSP,21:58:00,00:52:00
AS,74,SEA,BZN,12:21:00,14:19:00
WN,337,PDX,SJC,10:40:00,12:43:00
DL,379,MSY,LGA,20:46:00,00:12:00
WN,338,OAK,HOU,11:51:00,16:23:00
AS,75,RDM,SEA,11:35:00,12:43:00
UA,370,TPA,EYW,06:45:00,07:55:00
UA,371,PIR,HON,22:14:00,23:00:00
UA,372,HRL,IAH,18:35:00,19:53:00
WN,339,CLE,BWI,16:27:00,17:50:00
DL,380,ATL,PDX,14:45:00,20:37:00
US,221,SLC,DFW,07:01:00,09:57:00
AA,236,DFW,MLU,10:51:00,12:10:00
WN,340,BUF,BWI,17:59:00,19:15:00
WN,341,BDL,RSW,11:51:00,15:11:00
AA,237,BHM,CLT,14:58:00,16:25:00
UA,373,DEN,MRY,07:14:00,10:08:00
DL,381,XNA,ATL,08:15:00,10:19:00
AS,76,IAH,LAX,20:17:00,00:09:00
AA,238,DFW,GPT,12:29:00,14:21:00
UA,374,IAH,SAV,18:14:00,21:07:00
F9,48,DEN,MSN,11:30:00,14:14:00
WN,342,RSW,CMH,19:42:00,22:31:00
US,222,ORD,PBI,09:16:00,12:37:00
UA,375,COS,ORD,08:36:00,11:21:00
DL,382,SLC,FAR,12:58:00,15:46:00
US,223,SGF,ORD,19:47:00,21:27:00
US,224,MIA,TPA,19:02:00,20:05:00
DL,383,FAR,MSP,22:42:00,23:48:00
WN,343,BNA,GSP,07:45:00,08:58:00
AA,239,MHT,CLT,12:10:00,14:38:00
DL,384,SAN,LAX,21:14:00,22:02:00
G4,93,LAS,SGF,10:54:00,14:20:00
G4,94,ABE,SFB,11:47:00,14:42:00
F9,49,TTN,BNA,18:25:00,20:52:00
UA,376,ICT,LAX,21:26:00,00:57:00
WN,344,MCO,MHT,22:04:00,01:23:00
DL,385,FNT,MSP,09:10:00,10:59:00
WN,345,SJC,MDW,13:10:00,18:12:00
AA,240,PHL,ITH,21:02:00,22:02:00
DL,386,ATL,FSD,06:28:00,09:15:00
WN,346,MKE,MCO,20:15:00,23:22:00
UA,377,YUM,LAX,08:59:00,10:09:00
UA,378,IAH,MAF,21:08:00,22:46:00
DL,387,ATL,SYR,15:12:00,17:51:00
WN,347,PHL,RSW,15:59:00,18:57:00
DL,388,ATL,GRR,15:46:00,18:05:00
F9,50,PHF,DEN,15:39:00,19:48:00
AA,241,OMA,ORD,12:06:00,13:44:00
AA,242,ROA,PHL,12:50:00,14:12:00
AS,77,PDX,TUS,13:53:00,17:04:00
DL,389,SFO,CVG,13:23:00,18:44:00
UA,379,SDF,IAH,08:52:00,11:28:00
DL,390,ATL,AVL,19:55:00,20:52:00
WN,348,HOU,LAX,13:46:00,17:35:00
WN,349,BWI,BHM,13:58:00,16:24:00
DL,391,SLC,PSP,12:57:00,14:55:00
UA,380,IAH,GPT,13:33:00,15:06:00
AS,78,SEA,AUS,22:13:00,02:57:00
UA,381,ORD,MOB,11:57:00,14:34:00
G4,95,LAS,XNA,13:53:00,17:10:00
DL,392,SLC,HNL,12:23:00,20:00:00
WN,350,TUS,SAN,17:02:00,18:31:00
B6,52,LGB,BOS,06:23:00,13:25:00
AA,243,ORD,PSP,09:55:00,14:28:00
F9,51,TPA,ILG,20:25:00,23:21:00
US,225,DFW,AMA,06:14:00,07:34:00
WN,351,DAL,ELP,09:45:00,11:48:00
DL,393,DTW,GSP,15:13:00,17:05:00
F9,52,DEN,MCO,07:33:00,11:51:00
WN,352,JAN,MDW,13:57:00,16:15:00
G4,96,SFB,OWB,15:39:00,18:05:00
DL,394,DAY,MSP,22:22:00,00:29:00
WN,353,SEA,RNO,13:10:00,15:10:00
VX,27,DAL,ATL,07:17:00,09:43:00
UA,382,CVG,IAD,12:17:00,13:52:00
UA,383,CRP,IAH,11:09:00,12:11:00
AA,244,DSM,CLT,18:44:00,21:26:00
DL,395,LNK,MSP,10:45:00,12:10:00
UA,384,EUG,DEN,16:04:00,18:57:00
B6,53,HPN,TPA,21:09:00,00:14:00
F9,53,DDC,LBL,13:06:00,13:48:00
DL,396,ATL,BHM,09:41:00,10:33:00
DL,397,DTW,MDT,10:42:00,12:12:00
WN,354,MCO,BWI,15:26:00,18:02:00
AA,245,CAE,DFW,10:05:00,12:47:00
B6,54,JFK,MSY,09:04:00,12:29:00
AA,246,PHX,TUS,08:59:00,09:47:00
WN,355,BNA,HOU,08:53:00,11:14:00
UA,385,MSP,LAX,14:50:00,19:03:00
WN,356,PIT,HOU,20:58:00,00:19:00
UA,386,LAS,DEN,06:56:00,09:06:00
US,226,TPA,CLT,14:08:00,16:02:00
AA,247,ORD,RIC,20:27:00,22:44:00
US,227,PHL,PWM,06:16:00,07:44:00
DL,398,EYW,ATL,09:20:00,11:38:00
WN,357,ELP,PHL,07:41:00,12:39:00
UA,387,PDX,LAX,22:40:00,01:31:00
WN,358,CMH,MCO,13:10:00,15:49:00
AA,248,CLT,AVL,11:45:00,12:30:00
US,228,ORD,TVC,22:16:00,23:22:00
UA,388,LAX,BFL,08:03:00,08:50:00
UA,389,ORD,GSO,12:19:00,14:27:00
AA,249,CLT,PDX,18:00:00,00:14:00
WN,359,MDW,BOS,10:05:00,12:56:00
AS,79,SAN,MSP,20:48:00,01:05:00
WN,360,BWI,ROC,06:31:00,07:47:00
UA,390,SBA,LAX,18:56:00,19:41:00
WN,361,MEM,LAS,07:32:00,11:37:00
US,229,AUS,JFK,13:20:00,17:41:00
AA,250,DFW,RIC,13:04:00,16:28:00
DL,399,CVG,XNA,06:12:00,08:15:00
B6,55,SWF,FLL,18:27:00,21:46:00
US,230,ORD,TVC,13:26:00,14:33:00
UA,391,PSP,IAH,09:08:00,12:47:00
US,231,MLI,DFW,14:20:00,16:47:00
DL,400,CVG,TPA,14:40:00,17:21:00
AA,251,AUS,PHX,18:46:00,21:39:00
NK,38,PHL,DFW,11:10:00,14:45:00
AA,252,DCA,TYS,18:11:00,19:55:00
US,232,PHX,SAN,12:34:00,13:55:00
DL,401,BNA,CVG,06:12:00,07:19:00
DL,402,RIC,BOS,14:18:00,16:06:00
AA,253,HNL,DFW,13:03:00,23:03:00
UA,392,SBN,ORD,15:17:00,16:00:00
NK,39,FLL,IAG,22:46:00,02:09:00
WN,362,HOU,TPA,21:31:00,00:14:00
B6,56,BDL,PBI,22:16:00,01:36:00
DL,403,RSW,CVG,19:43:00,22:35:00
DL,404,MSP,ICT,12:45:00,14:47:00
US,233,ORD,XNA,12:03:00,13:56:00
UA,393,ORD,RIC,15:38:00,17:53:00
DL,405,ATL,JAN,12:05:00,13:32:00
UA,394,SOW,FMN,16:39:00,17:42:00
DL,406,BTR,ATL,19:28:00,21:11:00
F9,54,TTN,ATL,18:27:00,20:49:00
DL,407,PDX,LAX,06:47:00,09:33:00
US,234,BTV,DCA,12:04:00,13:45:00
UA,395,PBI,TPA,22:19:00,23:18:00
US,235,BOS,DCA,09:20:00,10:56:00
WN,363,BWI,CHS,08:19:00,10:08:00
US,236,ART,ORD,17:34:00,19:43:00
AA,254,ROC,BOS,09:03:00,10:30:00
WN,364,PHL,MCO,22:18:00,01:12:00
